,price_clp,price_uf,price_usd,comuna,ubicacion,dorms,baths,built_area,total_area,parking
4777,1344946100,37790,1674902,LoBarnechea,EspectacularesvistasdesdeCerrodelmedio,5,4.0,260.0,1226.0,4
4778,95000000,2669,118306,Maipú,LosOcéanos,3,2.0,70.0,70.0,1
4779,565881000,15900,704709,LaReina,FernandoCastilloVelascoconpepeVilla,4,4.0,179.0,300.0,3
4780,914663000,25700,1139057,LoBarnechea,LosRefugiosdelArrayán,5,5.0,320.0,1200.0,0
4781,601115100,16890,748587,Vitacura,LosLaureles,3,4.0,134.0,231.0,1
4782,190406500,5350,237119,SanBernardo,CaminoaNos/AlmiranteRiveros,4,3.0,116.0,158.0,0
4783,594353000,16700,740166,LaReina,echeñiquelareina,5,4.0,190.0,510.0,4
4784,110000000,3091,136986,Renca,Topocalma,3,2.0,108.0,156.0,4
4785,157000000,4411,195517,PuenteAlto,PuenteAlto,3,3.0,83.0,120.0,1
4786,75000000,2107,93400,Quilicura,LoMarcoletaYC55248/SantaLuisa,2,2.0,52.0,67.0,1
4787,599691500,16850,746814,LasCondes,IsabellaCatólica/Flandes,3,3.0,204.0,204.0,2
4788,165000000,4636,205479,PuenteAlto,PuenteAlto,3,3.0,74.0,220.0,3
4789,155000000,4355,193026,Huechuraba,AvenidaRecoleta,2,2.0,171.0,180.0,0
4790,538441110,15129,670537,LoBarnechea,Padrealfredoarteaga/comandantemalbec,3,2.0,170.0,250.0,0
4791,195745000,5500,243767,Quilicura,HermosoTownhouse,4,3.0,113.0,115.0,2
4792,385000000,10818,479452,Peñaflor,CaminoLosNogalesdeSantoToribio,7,6.0,325.0,5000.0,15
4793,73000000,2051,90909,Quilicura,RioAconcagua/RioElqui,5,2.0,60.0,70.0,0
4794,174035100,4890,216731,LaFlorida,LaFlorida,3,2.0,85.0,105.0,1
4795,145000000,4074,180573,PedroAguirreCerda,PedroAguirreCerda,5,3.0,141.0,176.0,2
4796,612148000,17200,762326,LasCondes,VitalApoquindo/LaEscuela,4,4.0,171.0,554.0,2
4797,224217000,6300,279224,LaFlorida,Panamá,3,3.0,100.0,100.0,1
4798,101431500,2850,126316,PuenteAlto,Casaenventa3d2b2EElisaCorrea,3,2.0,92.0,84.0,2
4799,163714000,4600,203878,PadreHurtado,RodolfoJaramillo/SanIgnacio,3,3.0,85.0,177.0,2
4800,978725000,27500,1218836,LoBarnechea,ElArrayan/ElRefugiodelArrayan,6,5.0,330.0,2514.0,3
4801,587697670,16513,731878,Pirque,RamonSubercaseaux/ElRaco,10,5.0,5250.0,5250.0,0
4802,750000000,21073,933998,LasCondes,PropiedadResidencialde1.035m2enLasCondes,6,5.0,325.0,1035.0,0
4803,585000000,16437,728518,Colina,Chicureo-Chamisero,6,2.0,235.0,550.0,0
4804,65000000,1826,80946,PuenteAlto,BahiaCatalinaNU-61301/GeranodelBosque,2,1.0,90.0,85.0,0
4805,85000000,2388,105853,PuenteAlto,PuenteAlto,4,1.0,79.0,79.0,1
4806,265000000,7446,330012,LaCisterna,LaCisterna,8,5.0,300.0,500.0,0
4807,106770000,3000,132964,Maipú,ElDescanso/Longitudinal,4,2.0,160.0,187.0,2
4808,476906000,13400,593905,Vitacura,Vitacura,4,3.0,100.0,250.0,2
4809,480465000,13500,598337,LasCondes,CuartoCentenario,5,3.0,197.0,300.0,3
4810,950000000,26693,1183064,SanBernardo,Barracon/srt.Ines,7,6.0,450.0,5000.0,3
4811,115000000,3231,143213,Conchalí,Av.IndependenciaconHéroesdelaConcepción,7,2.0,153.0,180.0,2
4812,125490340,3526,156277,LaFlorida,LíaAguirre,3,2.0,78.0,110.0,2
4813,190000000,5339,236613,Recoleta,Callehipodromochilecercanoacarabineros-a2cuadrasmetrochacabuco,5,2.0,180.0,300.0,0
4814,48000000,1349,59776,LaFlorida,Topacio,3,1.0,62.0,62.0,0
4815,284720000,8000,354570,Huechuraba,LosDatiles,4,4.0,200.0,375.0,2
4816,165671450,4655,206316,Macul,Macul,5,2.0,110.0,180.0,2
4817,391490000,11000,487534,LaReina,ValenzuelaPuelma8771,3,2.0,128.0,233.0,3
4818,65000000,1826,80946,LaFlorida,LaFlorida,3,1.0,60.0,60.0,0
4819,550000000,15454,684932,Santiago,CasaenSantiagoCentro,5,3.0,200.0,390.0,2
4820,978725000,27500,1218836,Providencia,Robertodelrío/colegiosanignacioelbosque,3,2.0,233.0,753.0,3
4821,1494780000,42000,1861494,LoBarnechea,CaminoPuntadeAguila/Millancura,7,6.0,472.0,1670.0,0
4822,226000000,6350,281445,Santiago,Atacama/Maipu,4,4.0,250.0,250.0,0
4823,419250200,11780,522105,Santiago,Esmeralda/MetroBellasArtes,11,4.0,303.0,156.0,2
4824,440000000,12363,547945,Ñuñoa,AntonioVaras/ManuelMontt,4,2.0,140.0,300.0,0
4825,637061000,17900,793351,LasCondes,Excelenteoportunidad//repúblicadehonduras,5,3.0,210.0,309.0,0
4826,996520000,28000,1240996,Ñuñoa,estadionacional,6,3.0,352.0,703.0,3
4827,1160234000,32600,1444874,LoBarnechea,CerroLaPaloma/CerroPuntadeDamas,4,4.0,420.0,1600.0,1
4828,80000000,2248,99626,SanBernardo,Casa2PisosenVillaEspaña,3,1.0,121.0,160.0,0
4829,69000000,1939,85928,PuenteAlto,PuenteAlto,3,2.0,70.0,84.0,2
4830,153037000,4300,190582,Maipú,lasazaleas/avenidaelrosal,5,3.0,103.0,120.0,2
4831,399000000,11211,496887,Conchalí,AvdaDiegoSilva-Tupungato,4,2.0,140.0,512.0,5
4832,75000000,2107,93400,Quilicura,Quilicura,3,1.0,80.0,80.0,1
4833,1423600000,40000,1772852,LoBarnechea,ElGolfdeManquehue/LosTrapenses,5,5.0,562.0,1000.0,0
4834,65000000,1826,80946,PuenteAlto,PC59893Carrenleufu/Reigolil,3,1.0,48.0,200.0,1
4835,133925170,3763,166781,Buin,Jaimenuñezarraño,3,2.0,75.0,116.0,1
4836,62000000,1742,77210,Maipú,CalleAntofagasta,2,1.0,54.0,80.0,0
4837,145000000,4074,180573,Quilicura,Girona,3,2.0,77.0,114.0,1
4838,694005000,19500,864265,Colina,Colina,6,5.0,280.0,880.0,5
4839,130000000,3653,161893,LoEspejo,Av.Cerrillos/PioXll,5,2.0,60.0,80.0,0
4840,501819000,14100,624930,LaReina,Noespecifica,5,4.0,180.0,390.0,2
4841,480465000,13500,598337,LaReina,Carlosossandon,4,3.0,152.0,333.0,2
4842,82000000,2304,102117,PuenteAlto,PuenteAlto,3,1.0,67.0,105.0,1
4843,180000000,5058,224159,Maipú,Maipú,5,3.0,100.0,165.0,2
4844,140580500,3950,175069,Tiltil,AvenidaLasCimas,3,3.0,116.0,245.0,4
4845,390000000,10958,485679,Macul,loslimoneroconRamóncruzMontt,3,1.0,131.0,588.0,6
4846,350000000,9834,435866,Curacaví,Parcelade7,4,3.0,200.0,5950.0,0
4847,338105000,9500,421052,Peñalolén,AvenidaConsistorial-LosPresidentes,4,3.0,108.0,260.0,2
4848,65000000,1826,80946,SanBernardo,SanBernardo,4,2.0,43.0,63.0,1
4849,126059780,3542,156986,PuenteAlto,AvenidaelTroncal.PuenteAlto,3,3.0,68.0,85.0,1
4850,185000000,5198,230386,QuintaNormal,MansodeVelasco,4,2.0,185.0,185.0,1
4851,156596000,4400,195014,PuenteAlto,Bayona,3,2.0,97.0,233.0,2
4852,125000000,3512,155666,PedroAguirreCerda,PedroAguirreCerda,6,2.0,85.0,245.0,7
4853,1067344100,29990,1329196,LoBarnechea,Miradordelplomo,4,4.0,310.0,730.0,2
4854,135000000,3793,168120,CerroNavia,PlazaDalmacia,4,1.0,104.0,160.0,1
4855,423521000,11900,527423,Peñalolén,Noespecifica,4,4.0,156.0,280.0,2
4856,198000000,5563,246575,Maipú,Maipú,4,3.0,96.0,176.0,2
4857,100000000,2810,124533,SanBernardo,RodemilMolinaCerpaAG/Av.PortalesOte.,2,2.0,115.0,90.0,0
4858,89000000,2501,110834,ElBosque,ElBosque,3,1.0,80.0,162.0,1
4859,125000000,3512,155666,PuenteAlto,PuenteAlto,4,1.0,102.5,141.0,1
4860,327000000,9188,407223,Maipú,PlazadeMaipú,6,3.0,139.0,450.0,5
4861,1067700000,30000,1329639,LasCondes,CaminoElOlivar/CaminoElObservatorio,4,4.0,1173.0,268.0,8
4862,139000000,3906,173101,Maipú,LaCapitanía,5,2.0,105.0,182.0,2
4863,80000000,2248,99626,Quilicura,Quilicura,3,2.0,46.0,87.0,1
4864,505378000,14200,629362,Colina,JuanOrtegaBeiza,4,8.0,5000.0,5000.0,0
4865,291838000,8200,363435,LaFlorida,CaminodelPaisaje6596,3,3.0,104.0,300.0,2
4866,382592500,10750,476454,Peñalolén,Consistorial,3,3.0,145.0,280.0,2
4867,380000000,10677,473225,SanMiguel,SanFrancisco/Llico,6,3.0,136.0,399.0,2
4868,127500000,3582,158780,Buin,Buin,5,3.0,123.0,132.0,1
4869,122000000,3428,151930,Pudahuel,Lican7388,3,2.0,87.0,136.0,2
4870,459111000,12900,571745,Vitacura,Pioxii//lashuatatas//kennedy,3,2.0,90.0,255.0,3
4871,168000000,4720,209215,Pirque,Loarcaya,3,2.0,168.0,4020.0,0
4872,605030000,17000,753462,LaReina,Januarioespinoza/tobalaba,4,3.0,571.0,158.0,0
4873,190655630,5357,237429,EstaciónCentral,Metrolasparcelas.,3,2.0,180.0,200.0,1
4874,1014315000,28500,1263157,Vitacura,Padrehurtadonorte,3,3.0,204.0,519.0,0
4875,426724100,11990,531412,Santiago,Toesca,4,3.0,146.0,196.0,1
4876,130000000,3653,161893,Renca,pasajeatacama1421,4,2.0,89.0,221.0,0
4877,75000000,2107,93400,PuenteAlto,PuenteAlto,4,1.0,61.0,61.0,0
4878,377503130,10607,470116,LaReina,BlestGana/FranciscodeVillagra,5,3.0,133.0,300.0,0
4879,363018000,10200,452077,LasCondes,Purén/Fleming,2,2.0,114.0,266.0,2
4880,318993170,8963,397252,Maipú,Maipú,3,1.0,70.0,699.0,2
4881,815011000,22900,1014958,Vitacura,EduardoAcevedo,3,3.0,235.0,365.0,1
4882,57000000,1602,70984,SanBernardo,SanBernardo,2,1.0,62.0,82.0,1
4883,238500000,6701,297011,ElBosque,JuliocovarrubiaCalle1sur,4,2.0,110.0,900.0,5
4884,85000000,2388,105853,PadreHurtado,VillaEspaña,8,2.0,100.0,320.0,0
4885,69000000,1939,85928,PuenteAlto,PuenteAlto,3,1.0,58.0,134.0,2
4886,529294480,14872,659146,LasCondes,CallePerseo,3,2.0,139.0,418.0,2
4887,190000000,5339,236613,SanMiguel,SanMiguel,2,1.0,200.0,200.0,1
4888,165000000,4636,205479,CerroNavia,CerroNavia,3,2.0,124.0,300.0,1
4889,508937000,14300,633795,Santiago,CasaIndustrialenVentacercadeAv.MattaconVictoria.,10,5.0,579.0,579.0,0
4890,505378000,14200,629362,LasCondes,CharlesHamilton,5,3.0,147.0,250.0,2
4891,199000000,5591,247821,Cerrillos,HermosaCasaconanexoenventaenCerrillos,3,1.0,130.0,200.0,2
4892,100000000,2810,124533,LaReina,Casade1PisoaminutosdeEst.MetroFdo.CastilloVelasco,3,1.0,89.0,135.0,0
4893,444875000,12500,554016,LaReina,MateodeToroyZambrano/PríncipedeGales,5,2.0,200.0,240.0,1
4894,70000000,1967,87173,ElBosque,ElBosque,3,1.0,90.0,110.0,1
4895,75000000,2107,93400,PuenteAlto,Bomberobelarminomeza01862,2,1.0,49.0,79.0,2
4896,8400,0,10,Santiago,AvenidaQuebradadeMacul&AvenidaConsistorial,4,3.0,127.0,250.0,2
4897,92000000,2585,114570,PuenteAlto,PuenteAlto,3,2.0,84.0,84.0,1
4898,128000000,3597,159402,LaFlorida,GerónimodeAlderete/Av.Mexico,3,1.0,130.0,95.0,0
4899,1245650000,35000,1551245,Providencia,Mariategui.LosLeones,4,2.0,249.0,890.0,0
4900,85000000,2388,105853,Independencia,Casa2PisosenMiradorViejo,3,2.0,126.0,146.0,0
4901,135000000,3793,168120,Maipú,Maipú,4,2.0,130.0,128.0,1
4902,380813000,10700,474238,LasCondes,Azapa-Dra.ErnestinaPérez,4,2.0,98.0,98.0,2
4903,147698500,4150,183933,LoPrado,catedral5952,5,2.0,120.0,130.0,0
4904,51000000,1433,63512,Melipilla,Custodiocalderon1839,3,2.0,80.0,125.0,0
4905,658415000,18500,819944,Santiago,AremioGutierrez/PedroLagos,15,15.0,272.0,390.0,0
4906,90000000,2529,112080,Maipú,Sevendecasaenmaipúcercanaamallarauco,3,1.0,70.0,94.0,0
4907,889750000,25000,1108032,Colina,LasBrisas/Chicureo,5,5.0,300.0,3000.0,2
4908,142004100,3990,176842,QuintaNormal,Josejoaquinperèz/vicuñarosas,3,2.0,128.0,253.0,2
4909,711800000,20000,886426,LaFlorida,Peru,3,2.0,180.0,1000.0,4
4910,140000000,3934,174346,Maipú,Maipú,3,3.0,76.0,118.0,2
4911,175000000,4917,217933,Santiago,Santiago,4,2.0,147.0,157.0,1
4912,106058200,2980,132077,SanBernardo,Guacolda,6,3.0,90.0,218.0,0
4913,79000000,2220,98381,Quilicura,ManuelantonioMatta,3,2.0,85.0,80.0,1
4914,108549500,3050,135180,PuenteAlto,Avda.GabrielaPoniente,2,1.0,74.0,128.0,1
4915,71535900,2010,89086,LaFlorida,Amarilla,3,1.0,64.0,75.0,1
4916,374762700,10530,466703,LaReina,AvenidaEcheñique,1,1.0,72.0,251.0,2
4917,455552000,12800,567313,LoBarnechea,elviento,4,4.0,160.0,300.0,1
4918,57500000,1616,71606,Colina,laestrella121,2,1.0,67.0,105.0,0
4919,130000000,3653,161893,LaCisterna,LosAlmendros,2,1.0,50.0,320.0,2
4920,978725000,27500,1218836,LasCondes,CaminoElAlba/CaminoElAlgarrobo,4,4.0,500.0,1518.0,4
4921,85000000,2388,105853,Maipú,SectorElAbrazodeMaipú,2,2.0,70.0,130.0,0
4922,386151500,10850,480886,Peñalolén,ElSolar/Arqviva,5,4.0,162.0,386.0,3
4923,309633000,8700,385595,SanMiguel,Tannenbaum,4,3.0,200.0,450.0,2
4924,195745000,5500,243767,LaFlorida,Loscopihues,3,1.0,112.0,544.0,3
4925,150000000,4215,186800,Maipú,Maipú,3,1.0,80.0,253.0,1
4926,498260000,14000,620498,LasCondes,Metrolosdominicos/zanzibar/parquemontegrande,4,4.0,156.0,320.0,2
4927,526732000,14800,655955,Ñuñoa,ExequielFernández,3,2.0,250.0,636.0,3
4928,142000000,3990,176837,SanRamón,SeVendeCasaenSanRamón,5,1.0,125.0,171.0,2
4929,159336430,4477,198426,PuenteAlto,Mapulemu,3,2.0,70.0,142.0,1
4930,95000000,2669,118306,PedroAguirreCerda,JoséMatíasDelgado,3,2.0,83.0,160.0,1
4931,925340000,26000,1152354,LasCondes,Atalaya/CarlosPeñaOtaegui,7,5.0,490.0,1200.0,6
4932,225000000,6322,280199,Maipú,JoséMiguelRamírez3116,4,2.0,147.0,270.0,3
4933,1245650000,35000,1551245,LasCondes,Atalaya,6,6.0,740.0,1390.0,8
4934,58000000,1630,72229,Quilicura,Quilicura,2,1.0,56.0,56.0,1
4935,530000000,14892,660025,EstaciónCentral,AvEcuadorYC58946/BuzoSobenes,7,2.0,390.0,406.0,3
4936,74990000,2107,93387,PuenteAlto,PuenteAlto,2,1.0,66.0,81.0,1
4937,341664000,9600,425484,LaFlorida,Altomacul,4,3.0,149.0,358.0,2
4938,516055000,14500,642659,LasCondes,Ingenieropedroblanquiercercadoaavenidamanquehue,4,4.0,151.0,208.0,2
4939,708241000,19900,881994,Vitacura,islasGalápagos/Vitacura,3,2.0,120.0,325.0,1
4940,81857000,2300,101939,Maipú,Maipú,4,2.0,66.0,62.0,1
4941,480465000,13500,598337,Colina,Av.JoséRabat9200,3,3.0,180.0,500.0,2
4942,217775210,6119,271202,Quilicura,Quilicura,4,3.0,95.0,110.0,1
4943,818570000,23000,1019390,LasCondes,CardenalNewman/Bocaccio,4,4.0,260.0,796.0,3
4944,92000000,2585,114570,Santiago,Picaflor,4,1.0,80.0,90.0,2
4945,124500000,3498,155044,SanBernardo,Padrehurtado,2,2.0,90.0,120.0,1
4946,455552000,12800,567313,Santiago,Lineco,3,2.0,140.0,246.0,3
4947,63240000,1777,78755,SanBernardo,SantaTeresa/RioMaullin,4,1.0,98.5,136.5,2
4948,154816500,4350,192798,Pudahuel,SalarSurireconMaríaAngélica,2,2.0,140.0,180.0,2
4949,131327100,3690,163546,Maipú,Maipú,4,3.0,90.0,130.0,1
4950,177950000,5000,221606,Maipú,MallArauco,4,2.0,90.0,177.0,3
4951,82000000,2304,102117,PadreHurtado,CasaenVillaElSolenPadreHurtado,3,2.0,56.0,90.0,1
4952,85000000,2388,105853,PuenteAlto,IslaJavier,4,2.0,80.0,80.0,1
4953,170000000,4777,211706,LaCisterna,Caracas8464,4,2.0,100.0,300.0,2
4954,160000000,4496,199253,PuenteAlto,JuanEnriqueRosales,3,3.0,90.0,120.0,1
4955,190000000,5339,236613,LaFlorida,Elmármol,5,1.0,80.0,390.0,1
4956,350000000,9834,435866,LaGranja,PresidenteBalmaceda,3,2.0,720.0,126.0,6
4957,80000000,2248,99626,LaFlorida,Elcristal,3,2.0,90.0,72.0,1
4958,48000000,1349,59776,Buin,AltoJahuel,2,1.0,80.0,130.0,0
4959,164568160,4624,204942,PuenteAlto,PuenteAlto,4,2.0,190.0,200.0,1
4960,160000000,4496,199253,LaCisterna,entrecopihuesylosaromos,4,2.0,125.0,240.0,2
4961,75000000,2107,93400,PadreHurtado,VillaMiguelAnteche,2,1.0,55.0,85.0,0
4962,175000000,4917,217933,Melipilla,Chacasanpedro,3,3.0,130.0,250.0,2
4963,782980000,22000,975068,LaReina,MonseñorEdwards/SimonBolivar,5,4.0,250.0,600.0,0
4964,160000000,4496,199253,PuenteAlto,Liguriasur262,3,3.0,80.0,120.0,2
4965,658415000,18500,819944,Peñalolén,AlvaroCasanova,5,5.0,200.0,650.0,3
4966,263010100,7390,327534,Peñalolén,Maregeo,5,2.0,143.0,200.0,2
4967,622825000,17500,775623,Colina,Carreterasanmartínkm20,6,4.0,300.0,5000.0,0
4968,55000000,1545,68493,Peñaflor,Peñaflor,3,2.0,65.0,90.0,1
4969,130010270,3653,161906,Peñalolén,LasTorres/Tobalaba,4,3.0,147.0,160.0,1
4970,113532100,3190,141385,Independencia,PoblaciónJuanAntonioRíos,3,2.0,85.0,100.0,0
4971,533850000,15000,664819,LasCondes,H.Magallanes/IsabelLaCatólica,5,3.0,162.0,500.0,3
4972,591399030,16617,736487,Colina,Colina,4,4.0,240.0,4000.0,6
4973,160155000,4500,199446,Maipú,Maipú,3,3.0,77.0,77.0,1
4974,569440000,16000,709141,Talagante,Incluyederechoaguacaminoeloliveto-clubgolf-flamante--enprecio/caminolonquen-conlindanteclubgolfclubdegolflaspalmas,5,6.0,600.0,5800.0,1
4975,256248000,7200,319113,LaReina,VentaCasa3DormitoriosLaReina,3,1.0,73.0,154.0,1
4976,427080000,12000,531856,LasCondes,Portallareina,3,3.0,133.0,242.0,2
4977,100000000,2810,124533,Recoleta,Casade1PisocercanaaEstaciónMetroEinstein,4,1.0,100.0,211.0,0
4978,462670000,13000,576177,LasCondes,Lasverbenas/pinares,3,2.0,100.0,260.0,0
4979,711444100,19990,885983,LasCondes,MartinDeZamoraSanchezFontecilla,4,2.0,173.0,433.0,1
4980,175000000,4917,217933,Maipú,Elcid,3,3.0,140.0,220.0,3
4981,601471000,16900,749030,Vitacura,GeronimodeAlderete,3,2.0,117.0,413.0,2
4982,387931000,10900,483102,Talagante,CaminoInteriorLosViñedosYC57231/CaminoLoquen,3,2.0,200.0,5000.0,0
4983,250000000,7024,311333,Conchalí,VentaCasa9DormitoriosConchalí,9,9.0,190.0,190.0,1
4984,1441395000,40500,1795012,Vitacura,Colegiosanbenito.P.Antoniorabat/carolinarabat,6,4.0,392.0,1143.0,0
4985,312836100,8790,389584,Huechuraba,PedroFonova,5,4.0,140.0,300.0,0
4986,216743100,6090,269917,SanJoaquín,SantaElena2200,3,2.0,110.0,223.0,0
4987,313192000,8800,390027,Huechuraba,Albertoundurraga,5,3.0,140.0,250.0,2
4988,245571000,6900,305817,PadreHurtado,Ventacasadospisoscondominiopadrehurtado,3,3.0,110.0,250.0,0
4989,533850000,15000,664819,LasCondes,Leon,3,2.0,180.0,140.0,0
4990,101965350,2865,126981,LaFlorida,AmericoVespucio,3,1.0,150.0,347.0,0
4991,128000000,3597,159402,LaReina,DiputadaLauraRodriguez/Chapilca,3,2.0,72.0,135.0,1
4992,330275200,9280,411302,LasCondes,WarrenSmith/LosMilitares,3,2.0,70.0,183.0,0
4993,651297000,18300,811080,LaReina,Helsby/PadreHurtado,4,3.0,147.0,600.0,2
4994,80000000,2248,99626,Buin,BajosdeMatte,2,2.0,52.0,91.0,1
4995,247350500,6950,308033,Peñalolén,CaminoPeñalolén,3,2.0,130.0,180.0,1
4996,318530500,8950,396676,Macul,QuilínconRamónCruz,4,3.0,140.0,328.0,4
4997,79990000,2248,99614,Quilicura,Quilicura,1,1.0,140.0,160.0,0
4998,807893000,22700,1006093,LasCondes,Elalamein,5,3.0,227.0,227.0,3
4999,391312050,10995,487313,CaleradeTango,CaminoLoreto/CaminoLonquen,5,3.0,5300.0,5300.0,0
5000,247350500,6950,308033,LaReina,Larrain,2,2.0,91.0,140.0,4
5001,391490000,11000,487534,Lampa,CaminoSantaSara/CondominioQuilquén/Batuco-Lampa,4,4.0,350.0,5500.0,2
5002,68000000,1911,84682,LaPintana,puntadehorcon,2,1.0,40.0,230.0,5
5003,72000000,2023,89664,SanBernardo,SanBernardo,2,1.0,50.0,80.0,2
5004,138000000,3877,171856,SanBernardo,SanBernardo,3,2.0,116.0,94.0,2
5005,153000000,4299,190535,Santiago,Santiago,3,2.0,64.0,149.0,3
5006,256000000,7193,318804,LasCondes,Noespecifica,4,2.0,113.0,270.0,2
5007,423521000,11900,527423,Peñalolén,Noespecifica,4,4.0,156.0,280.0,2
5008,4100,0,5,Maipú,Asunción2169,4,3.0,107.0,145.0,3
5009,149000000,4187,185554,Paine,ParcelaciónElBelloto,3,2.0,118.0,13800.0,5
5010,583676000,16400,726869,Colina,Colina,5,4.0,280.0,6000.0,6
5011,147876450,4155,184155,Maipú,ReySalomon,3,2.0,805.0,187.0,1
5012,179587140,5046,223645,Macul,MetroCarlosValdovinos,3,2.0,101.0,192.0,1
5013,135242000,3800,168421,Conchalí,AviadorZañartu/FermínVivaceta/MetroConchali,2,1.0,74.0,234.0,3
5014,145000000,4074,180573,PedroAguirreCerda,PedroAguirreCerda,5,3.0,141.0,176.0,1
5015,195000000,5479,242839,Santiago,Santiago,6,2.0,100.0,100.0,0
5016,177950000,5000,221606,PuenteAlto,PuenteAlto,3,3.0,158.0,138.0,1
5017,295397000,8300,367867,Macul,LosOlmoscercaaAvda.PedrodeValdivia,7,4.0,200.0,300.0,5
5018,194926430,5477,242748,LaFlorida,LaFlorida,4,3.0,129.0,161.0,3
5019,150000000,4215,186800,SanBernardo,SanBernardo,6,2.0,161.0,200.0,1
5020,1637140000,46000,2038780,Vitacura,VíaAurora/LoCurro,5,5.0,491.0,1028.0,2
5021,110000000,3091,136986,LaFlorida,AvenidaMéxico-PerpetuaFreire,4,1.0,60.0,97.0,1
5022,305006300,8570,379833,Huechuraba,AvenidaElSauce,4,4.0,140.0,260.0,3
5023,150000000,4215,186800,ElBosque,GranAvenida/America,6,2.0,200.0,300.0,1
5024,323869000,9100,403324,Colina,SectorLagunaAyres/Chicureo,3,4.0,140.0,450.0,3
5025,241122250,6775,300277,LaFlorida,MetroTrinidad,4,3.0,109.0,146.0,1
5026,391134100,10990,487091,LaFlorida,RojasMagallanes/LasPerdices,5,3.0,155.0,299.0,4
5027,462670000,13000,576177,Ñuñoa,Nancy,5,3.0,204.0,250.0,2
5028,284720000,8000,354570,Peñaflor,AvenidaVicuñaMackennaconCalleUno,3,2.0,90.0,142.0,2
5029,818570000,23000,1019390,LasCondes,Avda.Quinchamalí-ElClaveldelAire,4,3.0,245.0,1049.0,4
5030,813800940,22866,1013451,LasCondes,AlonsodeCamargo,5,4.0,315.0,569.0,4
5031,180000000,5058,224159,EstaciónCentral,entreevangelistayralun,4,2.0,90.0,243.0,1
5032,886191000,24900,1103600,Santiago,TalaganteSantiagodeChile,5,3.0,15190.0,15190.0,10
5033,120000000,3372,149440,Peñaflor,PasajeVictoriaconLarrain,4,2.0,140.0,200.0,1
5034,88975000,2500,110803,Quilicura,Casade2pisoscon3d+2byestacionamientotechado.,3,2.0,87.0,98.0,0
5035,45000000,1264,56040,PuenteAlto,jessica,2,1.0,60.0,80.0,1
5036,288279000,8100,359002,Colina,Ayresdechicureo,3,3.0,104.0,284.0,2
5037,138801000,3900,172853,PuenteAlto,Terrandina,3,2.0,80.0,120.0,1
5038,516055000,14500,642659,LaReina,Noespecifica,5,4.0,180.0,390.0,2
5039,72500000,2037,90286,PuenteAlto,RamónVenegas,2,1.0,52.0,70.0,1
5040,100000000,2810,124533,Lampa,Lasdalias2195,2,1.0,70.0,100.0,1
5041,222900170,6263,277584,Macul,Elrector/eldecano,4,2.0,136.0,235.0,0
5042,1326439300,37270,1651855,LoBarnechea,EspectacularesvistasdesdeCerrodelmedio,5,4.0,260.0,760.0,4
5043,66500000,1869,82814,LaFlorida,SoterodelRio/avenidaAméricoVespucio,4,2.0,140.0,180.0,3
5044,96500000,2711,120174,LoPrado,Avda.TenienteCruz/RicardoVial,3,2.0,55.0,162.0,0
5045,68000000,1911,84682,EstaciónCentral,arica,2,1.0,50.0,70.0,1
5046,160000000,4496,199253,Ñuñoa,Av.Marathon/Dr.GuillermoMann,4,1.0,85.0,144.0,1
5047,437757000,12300,545152,SanMiguel,Ciudaddelniño,5,2.0,221.0,450.0,0
5048,86448110,2429,107656,PedroAguirreCerda,Huamatala-Caren-Aristóteles,4,1.0,70.0,120.0,0
5049,871955000,24500,1085872,LoBarnechea,Pasajecerrado/caminoreal,6,5.0,348.0,700.0,0
5050,80000000,2248,99626,Maipú,SantaFlorencia,3,1.0,43.0,60.0,0
5051,120000000,3372,149440,PadreHurtado,Ríosena,3,2.0,99.0,206.0,1
5052,565881000,15900,704709,Santiago,Herrera,5,2.0,267.0,559.0,0
5053,97000000,2725,120797,PuenteAlto,Cabodeseado/bahiatefusis,4,2.0,80.0,80.0,1
5054,309633000,8700,385595,Buin,CondominioValleLasAraucarias,3,3.0,118.0,366.0,2
5055,341308100,9590,425041,Maipú,AlcaldeJoséLuisInfanteLarraín/Lautaro,5,3.0,139.0,250.0,1
5056,867506250,24375,1080332,LaReina,PríncipedeGales/Ossandon,4,4.0,200.0,760.0,7
5057,110000000,3091,136986,Pudahuel,Pudahuel,5,4.0,134.0,100.0,2
5058,55000000,1545,68493,LaPintana,LaPintana,3,1.0,80.0,97.0,0
5059,480465000,13500,598337,Peñalolén,Avdalasperdices-lospresidentes,3,4.0,140.0,360.0,2
5060,1028551000,28900,1280885,LoBarnechea,LoBarnechea,6,5.0,342.0,841.0,4
5061,105000000,2950,130760,Huechuraba,ValledelElqui,4,2.0,94.0,105.0,1
5062,145000000,4074,180573,LaReina,AvAlcaldeFernandoCastilloVelascoYC56694/FrayAndres,7,2.0,64.0,135.0,1
5063,782980000,22000,975068,SanMiguel,CuartaTrasversal/TerceraTrasversal,7,3.0,345.0,1000.0,1
5064,184712100,5190,230028,Independencia,CarlosToribioRobinet121,5,2.0,140.0,140.0,2
5065,139000000,3906,173101,Maipú,Maipú,4,3.0,93.0,124.0,1
5066,120000000,3372,149440,PuenteAlto,LosCastaños//Coquimbo,3,1.0,60.0,190.0,0
5067,234894000,6600,292521,Ñuñoa,montenegro80,3,2.0,85.0,139.0,1
